0,7,2
8,14,3
15,46,9
47,58,4
59,79,6
80,101,0
102,116,6
117,140,1
141,174,7
175,201,2
202,213,3
214,279,9
280,288,4
289,309,1
310,370,7
371,381,5
382,404,8
405,413,2
414,439,6
440,449,3
450,499,10
