0,11,9
12,19,4
20,31,6
32,52,0
53,71,6
72,84,3
85,192,9
193,199,4
200,208,6
209,221,0
222,231,6
232,236,3
237,295,9
296,300,4
301,312,1
313,450,7
451,456,5
457,495,8
496,499,2
