0,45,9
46,61,4
62,72,6
73,130,1
131,143,7
144,150,2
151,157,6
158,246,0
247,256,6
257,277,3
278,343,9
344,353,4
354,380,6
381,456,0
457,477,6
478,488,3
489,499,9
