0,37,7
38,56,5
57,63,8
64,70,2
71,77,10
78,86,3
87,216,9
217,225,4
226,272,6
273,284,0
285,334,6
335,344,3
345,394,9
395,400,4
401,469,6
470,478,3
479,499,9
