0,9,6
10,120,0
121,129,6
130,149,1
150,184,7
185,202,2
203,209,6
210,219,3
220,247,9
248,270,0
271,308,1
309,310,7
311,339,5
340,377,7
378,405,5
406,420,2
421,424,6
425,499,0
