0,2,2
3,8,3
9,121,9
122,125,4
126,135,1
136,150,8
151,239,7
240,254,5
255,280,8
281,294,2
295,299,10
300,308,3
309,334,9
335,342,4
343,351,6
352,399,0
400,411,6
412,423,3
424,464,9
465,476,4
477,499,6
