0,9,9
10,14,4
15,45,6
46,73,10
74,81,6
82,88,3
89,157,9
158,162,4
163,169,6
170,182,0
183,206,6
207,247,10
248,267,6
268,270,3
271,352,9
353,356,4
357,366,6
367,409,0
410,430,6
431,435,3
436,499,9
