0,48,0
49,57,6
58,63,3
64,111,9
112,120,4
121,173,6
174,182,3
183,259,9
260,266,4
267,291,6
292,318,1
319,375,7
376,393,2
394,404,6
405,415,3
416,488,9
489,496,4
497,499,6
