0,8,4
9,36,6
37,66,10
67,89,6
90,102,3
103,147,9
148,157,4
158,182,6
183,201,0
202,208,6
209,226,1
227,320,7
321,330,5
331,346,8
347,358,2
359,384,10
385,408,6
409,438,0
439,464,6
465,484,1
