0,14,0
15,42,6
43,64,1
65,125,7
126,149,2
150,200,6
201,213,3
214,241,9
242,257,4
258,277,6
278,287,0
288,312,6
313,344,1
345,404,7
405,445,2
446,463,6
464,499,0
