0,45,9
46,56,4
57,65,6
66,89,1
90,126,7
127,149,2
150,165,6
166,186,0
187,210,6
211,242,1
243,299,7
300,324,2
325,345,6
346,373,0
374,386,6
387,408,1
409,437,7
438,459,2
460,499,6
