0,12,6
13,20,3
21,97,9
98,104,4
105,118,6
119,129,10
130,141,6
142,179,10
180,186,6
187,195,3
196,212,9
213,219,4
220,228,6
229,268,1
269,345,7
346,391,5
392,488,7
489,499,5
